compartment_no,position_cm,speed_cm_s,motor_current_a,sensor_distance_cm,weight_kg,state,actual_condition,event_type
3,52.53,1.5,0.875,54.53,0.642,MOVING_DOWN,normal,TICK
3,52.53,1.5,0.875,54.53,2.0,MOVING_DOWN,overload,OVERLOAD_INJECTED
3,52.53,0.7,1.375,54.53,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,52.53,0.0,1.875,54.53,2.0,FAULT,overload,OVERLOAD_RESPONSE
3,52.53,0.0,1.375,54.53,2.0,FAULT,overload,OVERLOAD_FAULT
3,52.53,0.0,0.875,54.53,2.0,FAULT,overload,OVERLOAD_FAULT
3,52.53,0.0,0.375,54.53,2.0,FAULT,overload,OVERLOAD_FAULT
3,52.53,0.0,0.1,54.53,2.0,FAULT,overload,OVERLOAD_FAULT
3,52.53,0.0,0.1,54.53,2.0,FAULT,overload,OVERLOAD_FAULT
2,28.576,0.25,0.922,30.576,0.778,MOVING_DOWN,normal,TICK
2,28.526,0.5,0.922,30.526,0.778,MOVING_DOWN,normal,TICK
2,28.451,0.75,0.922,30.451,0.778,MOVING_DOWN,normal,TICK
2,28.351,1.0,0.922,30.351,0.778,MOVING_DOWN,normal,TICK
2,28.226,1.25,0.922,30.226,0.778,MOVING_DOWN,normal,TICK
2,28.076,1.5,0.922,30.076,0.778,MOVING_DOWN,normal,TICK
2,27.901,1.75,0.922,29.901,0.778,MOVING_DOWN,normal,TICK
2,27.701,2.0,0.922,29.701,0.778,MOVING_DOWN,normal,TICK
2,27.476,2.25,0.922,29.476,0.778,MOVING_DOWN,normal,TICK
2,27.476,2.25,0.922,0.5,0.778,MOVING_DOWN,obstruction,OBSTRUCTION_INJECTED
2,27.476,1.45,1.422,0.5,0.778,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
2,27.476,0.65,1.922,0.5,0.778,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
2,27.476,0.0,2.422,0.5,0.778,FAULT,obstruction,OBSTRUCTION_RESPONSE
2,27.476,0.0,1.922,0.5,0.778,FAULT,obstruction,OBSTRUCTION_FAULT
2,27.476,0.0,1.422,0.5,0.778,FAULT,obstruction,OBSTRUCTION_FAULT
2,27.476,0.0,0.922,0.5,0.778,FAULT,obstruction,OBSTRUCTION_FAULT
2,27.476,0.0,0.422,0.5,0.778,FAULT,obstruction,OBSTRUCTION_FAULT
2,27.476,0.0,0.1,0.5,0.778,FAULT,obstruction,OBSTRUCTION_FAULT
2,23.624,0.25,0.741,25.624,0.261,MOVING_DOWN,normal,TICK
2,23.574,0.5,0.741,25.574,0.261,MOVING_DOWN,normal,TICK
2,23.499,0.75,0.741,25.499,0.261,MOVING_DOWN,normal,TICK
2,23.399,1.0,0.741,25.399,0.261,MOVING_DOWN,normal,TICK
2,23.274,1.25,0.741,25.274,0.261,MOVING_DOWN,normal,TICK
2,23.124,1.5,0.741,25.124,0.261,MOVING_DOWN,normal,TICK
2,22.949,1.75,0.741,24.949,0.261,MOVING_DOWN,normal,TICK
2,22.749,2.0,0.741,24.749,0.261,MOVING_DOWN,normal,TICK
2,22.524,2.25,0.741,24.524,0.261,MOVING_DOWN,normal,TICK
2,22.274,2.5,0.741,24.274,0.261,MOVING_DOWN,normal,TICK
2,21.999,2.75,0.741,23.999,0.261,MOVING_DOWN,normal,TICK
2,21.699,3.0,0.741,23.699,0.261,MOVING_DOWN,normal,TICK
2,21.374,3.25,0.741,23.374,0.261,MOVING_DOWN,normal,TICK
2,21.024,3.5,0.741,23.024,0.261,MOVING_DOWN,normal,TICK
2,20.649,3.75,0.741,22.649,0.261,MOVING_DOWN,normal,TICK
2,20.249,4.0,0.741,22.249,0.261,MOVING_DOWN,normal,TICK
2,20.249,4.0,0.741,0.5,0.261,MOVING_DOWN,obstruction,OBSTRUCTION_INJECTED
2,20.249,3.2,1.241,0.5,0.261,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
2,20.249,2.4,1.741,0.5,0.261,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
2,20.249,1.6,2.241,0.5,0.261,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
2,20.249,0.8,2.741,0.5,0.261,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
2,20.249,0.0,3.2,0.5,0.261,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
2,20.249,0.0,3.2,0.5,0.261,FAULT,obstruction,OBSTRUCTION_RESPONSE
2,20.249,0.0,2.7,0.5,0.261,FAULT,obstruction,OBSTRUCTION_FAULT
2,20.249,0.0,2.2,0.5,0.261,FAULT,obstruction,OBSTRUCTION_FAULT
2,20.249,0.0,1.7,0.5,0.261,FAULT,obstruction,OBSTRUCTION_FAULT
2,20.249,0.0,1.2,0.5,0.261,FAULT,obstruction,OBSTRUCTION_FAULT
2,20.249,0.0,0.7,0.5,0.261,FAULT,obstruction,OBSTRUCTION_FAULT
1,35.825,0.25,0.682,37.825,0.092,MOVING_DOWN,normal,TICK
1,35.775,0.5,0.682,37.775,0.092,MOVING_DOWN,normal,TICK
1,35.7,0.75,0.682,37.7,0.092,MOVING_DOWN,normal,TICK
1,35.6,1.0,0.682,37.6,0.092,MOVING_DOWN,normal,TICK
1,35.475,1.25,0.682,37.475,0.092,MOVING_DOWN,normal,TICK
1,35.325,1.5,0.682,37.325,0.092,MOVING_DOWN,normal,TICK
1,35.15,1.75,0.682,37.15,0.092,MOVING_DOWN,normal,TICK
1,34.95,2.0,0.682,36.95,0.092,MOVING_DOWN,normal,TICK
1,34.725,2.25,0.682,36.725,0.092,MOVING_DOWN,normal,TICK
1,34.475,2.5,0.682,36.475,0.092,MOVING_DOWN,normal,TICK
1,34.2,2.75,0.682,36.2,0.092,MOVING_DOWN,normal,TICK
1,33.9,3.0,0.682,35.9,0.092,MOVING_DOWN,normal,TICK
1,33.575,3.25,0.682,35.575,0.092,MOVING_DOWN,normal,TICK
1,33.225,3.5,0.682,35.225,0.092,MOVING_DOWN,normal,TICK
1,32.85,3.75,0.682,34.85,0.092,MOVING_DOWN,normal,TICK
1,32.45,4.0,0.682,34.45,0.092,MOVING_DOWN,normal,TICK
1,32.025,4.25,0.682,34.025,0.092,MOVING_DOWN,normal,TICK
1,31.575,4.5,0.682,33.575,0.092,MOVING_DOWN,normal,TICK
1,31.1,4.75,0.682,33.1,0.092,MOVING_DOWN,normal,TICK
1,30.6,5.0,0.682,32.6,0.092,MOVING_DOWN,normal,TICK
1,30.075,5.25,0.682,32.075,0.092,MOVING_DOWN,normal,TICK
1,29.525,5.5,0.682,31.525,0.092,MOVING_DOWN,normal,TICK
1,28.95,5.75,0.682,30.95,0.092,MOVING_DOWN,normal,TICK
1,28.35,6.0,0.682,30.35,0.092,MOVING_DOWN,normal,TICK
1,27.725,6.25,0.682,29.725,0.092,MOVING_DOWN,normal,TICK
1,27.075,6.5,0.682,29.075,0.092,MOVING_DOWN,normal,TICK
1,26.4,6.75,0.682,28.4,0.092,MOVING_DOWN,normal,TICK
1,25.7,7.0,0.682,27.7,0.092,MOVING_DOWN,normal,TICK
1,25.0,7.0,0.682,27.0,0.092,MOVING_DOWN,normal,TICK
1,24.3,7.0,0.682,26.3,0.092,MOVING_DOWN,normal,TICK
1,23.6,7.0,0.682,25.6,0.092,MOVING_DOWN,normal,TICK
1,22.9,7.0,0.682,24.9,0.092,MOVING_DOWN,normal,TICK
1,22.2,7.0,0.682,24.2,0.092,MOVING_DOWN,normal,TICK
1,21.5,7.0,0.682,23.5,0.092,MOVING_DOWN,normal,TICK
1,20.8,7.0,0.682,22.8,0.092,MOVING_DOWN,normal,TICK
1,20.1,7.0,0.682,22.1,0.092,MOVING_DOWN,normal,TICK
1,19.4,7.0,0.682,21.4,0.092,MOVING_DOWN,normal,TICK
1,18.7,7.0,0.682,20.7,0.092,MOVING_DOWN,normal,TICK
1,18.0,7.0,0.682,20.0,0.092,MOVING_DOWN,normal,TICK
1,17.3,7.0,0.682,19.3,0.092,MOVING_DOWN,normal,TICK
1,17.3,0.0,0.1,19.3,0.092,STOPPED,normal,NORMAL_STOP
2,52.779,0.25,0.719,54.779,0.198,MOVING_DOWN,normal,TICK
2,52.729,0.5,0.719,54.729,0.198,MOVING_DOWN,normal,TICK
2,52.654,0.75,0.719,54.654,0.198,MOVING_DOWN,normal,TICK
2,52.554,1.0,0.719,54.554,0.198,MOVING_DOWN,normal,TICK
2,52.429,1.25,0.719,54.429,0.198,MOVING_DOWN,normal,TICK
2,52.279,1.5,0.719,54.279,0.198,MOVING_DOWN,normal,TICK
2,52.104,1.75,0.719,54.104,0.198,MOVING_DOWN,normal,TICK
2,51.904,2.0,0.719,53.904,0.198,MOVING_DOWN,normal,TICK
2,51.679,2.25,0.719,53.679,0.198,MOVING_DOWN,normal,TICK
2,51.429,2.5,0.719,53.429,0.198,MOVING_DOWN,normal,TICK
2,51.154,2.75,0.719,53.154,0.198,MOVING_DOWN,normal,TICK
2,50.854,3.0,0.719,52.854,0.198,MOVING_DOWN,normal,TICK
2,50.529,3.25,0.719,52.529,0.198,MOVING_DOWN,normal,TICK
2,50.179,3.5,0.719,52.179,0.198,MOVING_DOWN,normal,TICK
2,49.804,3.75,0.719,51.804,0.198,MOVING_DOWN,normal,TICK
2,49.404,4.0,0.719,51.404,0.198,MOVING_DOWN,normal,TICK
2,48.979,4.25,0.719,50.979,0.198,MOVING_DOWN,normal,TICK
2,48.979,4.25,0.719,50.979,2.0,MOVING_DOWN,overload,OVERLOAD_INJECTED
2,48.979,3.45,1.219,50.979,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
2,48.979,2.65,1.719,50.979,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
2,48.979,1.85,2.219,50.979,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
2,48.979,1.05,2.4,50.979,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
2,48.979,0.25,2.4,50.979,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
2,48.979,0.0,2.4,50.979,2.0,FAULT,overload,OVERLOAD_RESPONSE
2,48.979,0.0,1.9,50.979,2.0,FAULT,overload,OVERLOAD_FAULT
2,48.979,0.0,1.4,50.979,2.0,FAULT,overload,OVERLOAD_FAULT
2,48.979,0.0,0.9,50.979,2.0,FAULT,overload,OVERLOAD_FAULT
2,48.979,0.0,0.4,50.979,2.0,FAULT,overload,OVERLOAD_FAULT
2,48.979,0.0,0.1,50.979,2.0,FAULT,overload,OVERLOAD_FAULT
1,54.159,0.25,0.833,56.159,0.523,MOVING_DOWN,normal,TICK
1,54.109,0.5,0.833,56.109,0.523,MOVING_DOWN,normal,TICK
1,54.034,0.75,0.833,56.034,0.523,MOVING_DOWN,normal,TICK
1,53.934,1.0,0.833,55.934,0.523,MOVING_DOWN,normal,TICK
1,53.809,1.25,0.833,55.809,0.523,MOVING_DOWN,normal,TICK
1,53.659,1.5,0.833,55.659,0.523,MOVING_DOWN,normal,TICK
1,53.484,1.75,0.833,55.484,0.523,MOVING_DOWN,normal,TICK
1,53.284,2.0,0.833,55.284,0.523,MOVING_DOWN,normal,TICK
1,53.059,2.25,0.833,55.059,0.523,MOVING_DOWN,normal,TICK
1,52.809,2.5,0.833,54.809,0.523,MOVING_DOWN,normal,TICK
1,52.534,2.75,0.833,54.534,0.523,MOVING_DOWN,normal,TICK
1,52.234,3.0,0.833,54.234,0.523,MOVING_DOWN,normal,TICK
1,51.909,3.25,0.833,53.909,0.523,MOVING_DOWN,normal,TICK
1,51.559,3.5,0.833,53.559,0.523,MOVING_DOWN,normal,TICK
1,51.184,3.75,0.833,53.184,0.523,MOVING_DOWN,normal,TICK
1,50.784,4.0,0.833,52.784,0.523,MOVING_DOWN,normal,TICK
1,50.359,4.25,0.833,52.359,0.523,MOVING_DOWN,normal,TICK
1,49.909,4.5,0.833,51.909,0.523,MOVING_DOWN,normal,TICK
1,49.434,4.75,0.833,51.434,0.523,MOVING_DOWN,normal,TICK
1,48.934,5.0,0.833,50.934,0.523,MOVING_DOWN,normal,TICK
1,48.409,5.25,0.833,50.409,0.523,MOVING_DOWN,normal,TICK
1,47.859,5.5,0.833,49.859,0.523,MOVING_DOWN,normal,TICK
1,47.859,5.5,0.833,49.859,2.0,MOVING_DOWN,overload,OVERLOAD_INJECTED
1,47.859,4.7,1.333,49.859,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,47.859,3.9,1.833,49.859,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,47.859,3.1,2.333,49.859,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,47.859,2.3,2.4,49.859,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,47.859,1.5,2.4,49.859,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,47.859,0.7,2.4,49.859,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,47.859,0.0,2.4,49.859,2.0,FAULT,overload,OVERLOAD_RESPONSE
1,47.859,0.0,1.9,49.859,2.0,FAULT,overload,OVERLOAD_FAULT
1,47.859,0.0,1.4,49.859,2.0,FAULT,overload,OVERLOAD_FAULT
1,47.859,0.0,0.9,49.859,2.0,FAULT,overload,OVERLOAD_FAULT
1,47.859,0.0,0.4,49.859,2.0,FAULT,overload,OVERLOAD_FAULT
1,47.859,0.0,0.1,49.859,2.0,FAULT,overload,OVERLOAD_FAULT
1,29.969,0.25,0.805,31.969,0.443,MOVING_DOWN,normal,TICK
1,29.919,0.5,0.805,31.919,0.443,MOVING_DOWN,normal,TICK
1,29.844,0.75,0.805,31.844,0.443,MOVING_DOWN,normal,TICK
1,29.744,1.0,0.805,31.744,0.443,MOVING_DOWN,normal,TICK
1,29.619,1.25,0.805,31.619,0.443,MOVING_DOWN,normal,TICK
1,29.469,1.5,0.805,31.469,0.443,MOVING_DOWN,normal,TICK
1,29.294,1.75,0.805,31.294,0.443,MOVING_DOWN,normal,TICK
1,29.094,2.0,0.805,31.094,0.443,MOVING_DOWN,normal,TICK
1,28.869,2.25,0.805,30.869,0.443,MOVING_DOWN,normal,TICK
1,28.869,2.25,0.805,0.5,0.443,MOVING_DOWN,obstruction,OBSTRUCTION_INJECTED
1,28.869,1.45,1.305,0.5,0.443,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
1,28.869,0.65,1.805,0.5,0.443,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
1,28.869,0.0,2.305,0.5,0.443,FAULT,obstruction,OBSTRUCTION_RESPONSE
1,28.869,0.0,1.805,0.5,0.443,FAULT,obstruction,OBSTRUCTION_FAULT
1,28.869,0.0,1.305,0.5,0.443,FAULT,obstruction,OBSTRUCTION_FAULT
1,28.869,0.0,0.805,0.5,0.443,FAULT,obstruction,OBSTRUCTION_FAULT
1,28.869,0.0,0.305,0.5,0.443,FAULT,obstruction,OBSTRUCTION_FAULT
1,28.869,0.0,0.1,0.5,0.443,FAULT,obstruction,OBSTRUCTION_FAULT
1,24.833,0.25,0.686,26.833,0.102,MOVING_DOWN,normal,TICK
1,24.783,0.5,0.686,26.783,0.102,MOVING_DOWN,normal,TICK
1,24.708,0.75,0.686,26.708,0.102,MOVING_DOWN,normal,TICK
1,24.608,1.0,0.686,26.608,0.102,MOVING_DOWN,normal,TICK
1,24.483,1.25,0.686,26.483,0.102,MOVING_DOWN,normal,TICK
1,24.333,1.5,0.686,26.333,0.102,MOVING_DOWN,normal,TICK
1,24.158,1.75,0.686,26.158,0.102,MOVING_DOWN,normal,TICK
1,23.958,2.0,0.686,25.958,0.102,MOVING_DOWN,normal,TICK
1,23.733,2.25,0.686,25.733,0.102,MOVING_DOWN,normal,TICK
1,23.483,2.5,0.686,25.483,0.102,MOVING_DOWN,normal,TICK
1,23.208,2.75,0.686,25.208,0.102,MOVING_DOWN,normal,TICK
1,22.908,3.0,0.686,24.908,0.102,MOVING_DOWN,normal,TICK
1,22.583,3.25,0.686,24.583,0.102,MOVING_DOWN,normal,TICK
1,22.233,3.5,0.686,24.233,0.102,MOVING_DOWN,normal,TICK
1,21.858,3.75,0.686,23.858,0.102,MOVING_DOWN,normal,TICK
1,21.458,4.0,0.686,23.458,0.102,MOVING_DOWN,normal,TICK
1,21.033,4.25,0.686,23.033,0.102,MOVING_DOWN,normal,TICK
1,20.583,4.5,0.686,22.583,0.102,MOVING_DOWN,normal,TICK
1,20.108,4.75,0.686,22.108,0.102,MOVING_DOWN,normal,TICK
1,19.608,5.0,0.686,21.608,0.102,MOVING_DOWN,normal,TICK
1,19.083,5.25,0.686,21.083,0.102,MOVING_DOWN,normal,TICK
1,18.533,5.5,0.686,20.533,0.102,MOVING_DOWN,normal,TICK
1,17.958,5.75,0.686,19.958,0.102,MOVING_DOWN,normal,TICK
1,17.358,6.0,0.686,19.358,0.102,MOVING_DOWN,normal,TICK
1,16.733,6.25,0.686,18.733,0.102,MOVING_DOWN,normal,TICK
1,16.083,6.5,0.686,18.083,0.102,MOVING_DOWN,normal,TICK
1,15.408,6.75,0.686,17.408,0.102,MOVING_DOWN,normal,TICK
1,14.708,7.0,0.686,16.708,0.102,MOVING_DOWN,normal,TICK
1,14.008,7.0,0.686,16.008,0.102,MOVING_DOWN,normal,TICK
1,13.308,7.0,0.686,15.308,0.102,MOVING_DOWN,normal,TICK
1,13.308,0.0,0.1,15.308,0.102,STOPPED,normal,NORMAL_STOP
1,27.9,0.25,0.787,29.9,0.39,MOVING_DOWN,normal,TICK
1,27.85,0.5,0.787,29.85,0.39,MOVING_DOWN,normal,TICK
1,27.775,0.75,0.787,29.775,0.39,MOVING_DOWN,normal,TICK
1,27.675,1.0,0.787,29.675,0.39,MOVING_DOWN,normal,TICK
1,27.55,1.25,0.787,29.55,0.39,MOVING_DOWN,normal,TICK
1,27.4,1.5,0.787,29.4,0.39,MOVING_DOWN,normal,TICK
1,27.225,1.75,0.787,29.225,0.39,MOVING_DOWN,normal,TICK
1,27.025,2.0,0.787,29.025,0.39,MOVING_DOWN,normal,TICK
1,26.8,2.25,0.787,28.8,0.39,MOVING_DOWN,normal,TICK
1,26.55,2.5,0.787,28.55,0.39,MOVING_DOWN,normal,TICK
1,26.275,2.75,0.787,28.275,0.39,MOVING_DOWN,normal,TICK
1,25.975,3.0,0.787,27.975,0.39,MOVING_DOWN,normal,TICK
1,25.65,3.25,0.787,27.65,0.39,MOVING_DOWN,normal,TICK
1,25.3,3.5,0.787,27.3,0.39,MOVING_DOWN,normal,TICK
1,24.925,3.75,0.787,26.925,0.39,MOVING_DOWN,normal,TICK
1,24.525,4.0,0.787,26.525,0.39,MOVING_DOWN,normal,TICK
1,24.1,4.25,0.787,26.1,0.39,MOVING_DOWN,normal,TICK
1,23.65,4.5,0.787,25.65,0.39,MOVING_DOWN,normal,TICK
1,23.175,4.75,0.787,25.175,0.39,MOVING_DOWN,normal,TICK
1,22.675,5.0,0.787,24.675,0.39,MOVING_DOWN,normal,TICK
1,22.15,5.25,0.787,24.15,0.39,MOVING_DOWN,normal,TICK
1,21.6,5.5,0.787,23.6,0.39,MOVING_DOWN,normal,TICK
1,21.025,5.75,0.787,23.025,0.39,MOVING_DOWN,normal,TICK
1,20.425,6.0,0.787,22.425,0.39,MOVING_DOWN,normal,TICK
1,19.8,6.25,0.787,21.8,0.39,MOVING_DOWN,normal,TICK
1,19.8,0.0,0.1,21.8,0.39,STOPPED,manual_stop,MANUAL_STOP
1,19.8,0.0,0.1,21.8,0.39,STOPPED,manual_stop,MANUAL_STOPPED
1,19.8,0.0,0.1,21.8,0.39,STOPPED,manual_stop,MANUAL_STOPPED
1,19.8,0.0,0.1,21.8,0.39,STOPPED,manual_stop,MANUAL_STOPPED
1,19.8,0.0,0.1,21.8,0.39,STOPPED,manual_stop,MANUAL_STOPPED
1,19.8,0.0,0.1,21.8,0.39,STOPPED,manual_stop,MANUAL_STOPPED
1,57.478,0.25,0.693,59.478,0.121,MOVING_DOWN,normal,TICK
1,57.428,0.5,0.693,59.428,0.121,MOVING_DOWN,normal,TICK
1,57.353,0.75,0.693,59.353,0.121,MOVING_DOWN,normal,TICK
1,57.253,1.0,0.693,59.253,0.121,MOVING_DOWN,normal,TICK
1,57.128,1.25,0.693,59.128,0.121,MOVING_DOWN,normal,TICK
1,56.978,1.5,0.693,58.978,0.121,MOVING_DOWN,normal,TICK
1,56.803,1.75,0.693,58.803,0.121,MOVING_DOWN,normal,TICK
1,56.603,2.0,0.693,58.603,0.121,MOVING_DOWN,normal,TICK
1,56.378,2.25,0.693,58.378,0.121,MOVING_DOWN,normal,TICK
1,56.128,2.5,0.693,58.128,0.121,MOVING_DOWN,normal,TICK
1,55.853,2.75,0.693,57.853,0.121,MOVING_DOWN,normal,TICK
1,55.553,3.0,0.693,57.553,0.121,MOVING_DOWN,normal,TICK
1,55.228,3.25,0.693,57.228,0.121,MOVING_DOWN,normal,TICK
1,54.878,3.5,0.693,56.878,0.121,MOVING_DOWN,normal,TICK
1,54.503,3.75,0.693,56.503,0.121,MOVING_DOWN,normal,TICK
1,54.103,4.0,0.693,56.103,0.121,MOVING_DOWN,normal,TICK
1,53.678,4.25,0.693,55.678,0.121,MOVING_DOWN,normal,TICK
1,53.228,4.5,0.693,55.228,0.121,MOVING_DOWN,normal,TICK
1,52.753,4.75,0.693,54.753,0.121,MOVING_DOWN,normal,TICK
1,52.253,5.0,0.693,54.253,0.121,MOVING_DOWN,normal,TICK
1,51.728,5.25,0.693,53.728,0.121,MOVING_DOWN,normal,TICK
1,51.178,5.5,0.693,53.178,0.121,MOVING_DOWN,normal,TICK
1,50.603,5.75,0.693,52.603,0.121,MOVING_DOWN,normal,TICK
1,50.003,6.0,0.693,52.003,0.121,MOVING_DOWN,normal,TICK
1,49.378,6.25,0.693,51.378,0.121,MOVING_DOWN,normal,TICK
1,48.728,6.5,0.693,50.728,0.121,MOVING_DOWN,normal,TICK
1,48.053,6.75,0.693,50.053,0.121,MOVING_DOWN,normal,TICK
1,47.353,7.0,0.693,49.353,0.121,MOVING_DOWN,normal,TICK
1,46.653,7.0,0.693,48.653,0.121,MOVING_DOWN,normal,TICK
1,45.953,7.0,0.693,47.953,0.121,MOVING_DOWN,normal,TICK
1,45.253,7.0,0.693,47.253,0.121,MOVING_DOWN,normal,TICK
1,44.553,7.0,0.693,46.553,0.121,MOVING_DOWN,normal,TICK
1,43.853,7.0,0.693,45.853,0.121,MOVING_DOWN,normal,TICK
1,43.153,7.0,0.693,45.153,0.121,MOVING_DOWN,normal,TICK
1,42.453,7.0,0.693,44.453,0.121,MOVING_DOWN,normal,TICK
1,41.753,7.0,0.693,43.753,0.121,MOVING_DOWN,normal,TICK
1,41.053,7.0,0.693,43.053,0.121,MOVING_DOWN,normal,TICK
1,40.353,7.0,0.693,42.353,0.121,MOVING_DOWN,normal,TICK
1,39.653,7.0,0.693,41.653,0.121,MOVING_DOWN,normal,TICK
1,38.953,7.0,0.693,40.953,0.121,MOVING_DOWN,normal,TICK
1,38.253,7.0,0.693,40.253,0.121,MOVING_DOWN,normal,TICK
1,37.553,7.0,0.693,39.553,0.121,MOVING_DOWN,normal,TICK
1,36.853,7.0,0.693,38.853,0.121,MOVING_DOWN,normal,TICK
1,36.153,7.0,0.693,38.153,0.121,MOVING_DOWN,normal,TICK
1,35.453,7.0,0.693,37.453,0.121,MOVING_DOWN,normal,TICK
1,34.753,7.0,0.693,36.753,0.121,MOVING_DOWN,normal,TICK
1,34.053,7.0,0.693,36.053,0.121,MOVING_DOWN,normal,TICK
1,33.353,7.0,0.693,35.353,0.121,MOVING_DOWN,normal,TICK
1,32.653,7.0,0.693,34.653,0.121,MOVING_DOWN,normal,TICK
1,32.653,0.0,0.1,34.653,0.121,STOPPED,normal,NORMAL_STOP
3,56.672,0.25,0.69,58.672,0.114,MOVING_DOWN,normal,TICK
3,56.622,0.5,0.69,58.622,0.114,MOVING_DOWN,normal,TICK
3,56.547,0.75,0.69,58.547,0.114,MOVING_DOWN,normal,TICK
3,56.447,1.0,0.69,58.447,0.114,MOVING_DOWN,normal,TICK
3,56.322,1.25,0.69,58.322,0.114,MOVING_DOWN,normal,TICK
3,56.172,1.5,0.69,58.172,0.114,MOVING_DOWN,normal,TICK
3,55.997,1.75,0.69,57.997,0.114,MOVING_DOWN,normal,TICK
3,55.997,1.75,0.69,57.997,2.0,MOVING_DOWN,overload,OVERLOAD_INJECTED
3,55.997,0.95,1.19,57.997,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,55.997,0.15,1.69,57.997,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,55.997,0.0,2.19,57.997,2.0,FAULT,overload,OVERLOAD_RESPONSE
3,55.997,0.0,1.69,57.997,2.0,FAULT,overload,OVERLOAD_FAULT
3,55.997,0.0,1.19,57.997,2.0,FAULT,overload,OVERLOAD_FAULT
3,55.997,0.0,0.69,57.997,2.0,FAULT,overload,OVERLOAD_FAULT
3,55.997,0.0,0.19,57.997,2.0,FAULT,overload,OVERLOAD_FAULT
3,55.997,0.0,0.1,57.997,2.0,FAULT,overload,OVERLOAD_FAULT
3,27.885,0.25,0.86,29.885,0.599,MOVING_DOWN,normal,TICK
3,27.835,0.5,0.86,29.835,0.599,MOVING_DOWN,normal,TICK
3,27.76,0.75,0.86,29.76,0.599,MOVING_DOWN,normal,TICK
3,27.66,1.0,0.86,29.66,0.599,MOVING_DOWN,normal,TICK
3,27.535,1.25,0.86,29.535,0.599,MOVING_DOWN,normal,TICK
3,27.385,1.5,0.86,29.385,0.599,MOVING_DOWN,normal,TICK
3,27.21,1.75,0.86,29.21,0.599,MOVING_DOWN,normal,TICK
3,27.01,2.0,0.86,29.01,0.599,MOVING_DOWN,normal,TICK
3,26.785,2.25,0.86,28.785,0.599,MOVING_DOWN,normal,TICK
3,26.785,2.25,0.86,0.5,0.599,MOVING_DOWN,obstruction,OBSTRUCTION_INJECTED
3,26.785,1.45,1.36,0.5,0.599,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
3,26.785,0.65,1.86,0.5,0.599,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
3,26.785,0.0,2.36,0.5,0.599,FAULT,obstruction,OBSTRUCTION_RESPONSE
3,26.785,0.0,1.86,0.5,0.599,FAULT,obstruction,OBSTRUCTION_FAULT
3,26.785,0.0,1.36,0.5,0.599,FAULT,obstruction,OBSTRUCTION_FAULT
3,26.785,0.0,0.86,0.5,0.599,FAULT,obstruction,OBSTRUCTION_FAULT
3,26.785,0.0,0.36,0.5,0.599,FAULT,obstruction,OBSTRUCTION_FAULT
3,26.785,0.0,0.1,0.5,0.599,FAULT,obstruction,OBSTRUCTION_FAULT
2,23.654,0.25,0.92,25.654,0.77,MOVING_DOWN,normal,TICK
2,23.604,0.5,0.92,25.604,0.77,MOVING_DOWN,normal,TICK
2,23.529,0.75,0.92,25.529,0.77,MOVING_DOWN,normal,TICK
2,23.429,1.0,0.92,25.429,0.77,MOVING_DOWN,normal,TICK
2,23.304,1.25,0.92,25.304,0.77,MOVING_DOWN,normal,TICK
2,23.154,1.5,0.92,25.154,0.77,MOVING_DOWN,normal,TICK
2,22.979,1.75,0.92,24.979,0.77,MOVING_DOWN,normal,TICK
2,22.779,2.0,0.92,24.779,0.77,MOVING_DOWN,normal,TICK
2,22.554,2.25,0.92,24.554,0.77,MOVING_DOWN,normal,TICK
2,22.304,2.5,0.92,24.304,0.77,MOVING_DOWN,normal,TICK
2,22.029,2.75,0.92,24.029,0.77,MOVING_DOWN,normal,TICK
2,21.729,3.0,0.92,23.729,0.77,MOVING_DOWN,normal,TICK
2,21.404,3.25,0.92,23.404,0.77,MOVING_DOWN,normal,TICK
